PredictionString,image_id
0 0.3131655 13.248291 596.19 437.87622 902.35944 0 0.28039724 3.415802 820.50635 137.91708 874.3556 0 0.27165923 3.7910156 819.6923 188.51958 906.5048 0 0.19840884 10.252731 717.70013 369.87726 873.37177 0 0.12361617 24.016708 701.8895 340.8947 801.4309 0 0.078740224 55.333237 734.75073 339.97687 828.9844 0 0.056245636 112.699066 599.65356 449.18185 722.5021 0 0.05286859 0.0 828.61566 389.35175 1024.0 3 0.055856746 202.43896 320.9859 267.0152 367.76855 4 0.985595 222.55867 322.907 663.96686 475.42587 4 0.2243409 202.43451 320.99188 267.7731 367.7229 4 0.07678178 529.6518 368.4332 647.0903 475.1274 5 0.6602962 202.59897 321.02136 266.9794 367.73297 7 0.9057454 0.0 834.44336 407.9004 1023.7578 7 0.27188873 3.7910156 819.6923 188.51958 906.5048 7 0.21106866 4.536255 818.841 142.21358 874.9202 7 0.18752442 12.551529 719.6165 389.85785 872.2968 7 0.17356373 0.45947266 595.77155 412.57425 1022.5053 7 0.050770033 160.57584 869.11273 404.60965 1022.56244 ,test/0010.jpg
0 0.3708898 50.195545 434.09998 113.39578 775.68665 0 0.3134842 0.757267 534.44684 97.6306 770.4571 0 0.23180296 7.290081 410.0058 134.92386 798.9134 0 0.18209414 2.8189392 435.21155 203.08652 696.91064 0 0.09323326 17.262768 490.30002 142.18898 706.49316 0 0.08992116 457.75616 116.53669 775.0784 342.20834 0 0.08044265 11.384285 500.7198 209.86813 845.66315 0 0.059783902 12.192459 524.76373 212.68755 658.6668 0 0.05273327 7.2556763 315.04117 586.1825 676.90784 2 0.06909354 702.98157 324.27173 915.2938 472.40448 3 0.34906203 703.3561 324.01685 915.20984 472.34753 3 0.16434535 622.1607 278.08948 767.96515 452.58118 4 0.09935995 492.95377 843.37787 663.8383 1021.70636 5 0.9790188 805.1611 262.2315 999.58136 406.03076 5 0.9273109 456.62814 116.099785 775.2146 345.2452 5 0.86830324 682.47174 418.45505 890.0494 563.5148 5 0.85221547 13.557465 544.3708 1002.88464 1010.5024 5 0.77436376 493.59253 309.26215 1019.5023 727.1114 5 0.724108 47.872803 634.0041 597.3088 800.939 5 0.6065732 41.569 506.53632 729.27905 849.12885 5 0.5932097 339.51157 497.15228 434.087 563.4079 5 0.5881262 614.37085 249.19928 776.39575 342.40283 5 0.5763823 886.0952 431.9499 1024.0 649.1464 5 0.47482693 704.2208 323.8455 914.8113 472.4581 5 0.44860542 326.5317 667.49554 995.99414 1024.0 5 0.43362707 622.8338 177.30331 778.6619 448.8488 5 0.31815353 421.88596 818.92596 936.15063 1023.2303 5 0.2736298 362.88867 509.408 435.5929 550.8394 5 0.22247265 508.50574 694.62805 965.39844 918.8373 5 0.21455693 15.92569 149.9892 542.6439 660.1276 5 0.21445405 598.04913 326.6106 908.4224 676.0963 5 0.21364878 230.22774 515.0569 638.20605 783.4569 5 0.20078087 526.52594 329.9506 661.7714 448.45413 5 0.18773115 0.0 546.102 219.25328 793.80536 5 0.1750629 2.0938683 550.72534 70.22687 773.0635 5 0.15777287 526.0615 259.2181 770.81116 444.66507 5 0.14577238 57.708496 614.2571 580.64246 1024.0 5 0.14382467 347.90387 446.25412 1004.57587 890.9231 5 0.13900948 99.61699 678.6002 502.6328 785.251 5 0.13529076 625.6548 300.57422 764.76294 451.60443 5 0.120998055 787.2647 442.9896 1019.425 671.96106 5 0.11794505 608.2023 281.57224 696.8805 324.78665 5 0.116965495 699.6472 703.98267 977.0979 1016.7964 5 0.116422154 494.0074 840.3022 663.10394 1021.81744 5 0.11357959 498.44037 680.3962 672.61066 800.8664 5 0.10762864 6.2401466 400.4946 129.00931 803.5499 5 0.082457036 360.28476 500.57812 431.24918 536.0243 5 0.07185258 691.3384 411.64203 907.02014 489.07812 5 0.06937471 238.66096 633.2357 621.54736 692.13696 5 0.06468153 661.41547 182.61221 776.4122 344.53464 5 0.06328214 10.251892 521.7103 427.1341 757.74023 5 0.062731124 334.62897 517.97736 385.73022 565.45966 5 0.059155807 718.6112 283.5334 1010.76013 799.4299 5 0.05878448 65.455864 627.78827 237.80536 780.41876 5 0.057262253 609.812 273.76022 773.812 383.32217 5 0.0542572 323.46936 663.50964 648.7478 759.44714 6 0.8029311 22.764038 154.3373 538.6508 648.2258 6 0.58403105 175.09053 329.82864 523.35986 543.5874 6 0.40677762 100.124084 354.46445 473.08728 632.2908 6 0.27134728 8.247925 405.17297 351.8669 624.1913 6 0.066260256 215.70842 544.16254 347.6812 631.1314 6 0.05293142 106.891945 452.56583 326.4682 596.634 7 0.18632929 2.2888718 553.5065 68.830826 773.9769 7 0.16744708 886.17706 429.0998 1024.0 653.8586 7 0.09713004 456.9461 113.30934 780.86847 381.55792 7 0.072033934 704.5938 323.71918 914.7968 472.5368 7 0.06453884 760.09625 265.35562 784.93036 335.3621 7 0.055234347 493.70822 287.42447 1010.103 728.3699 ,test/0011.jpg
0 0.8953831 288.72937 422.25726 546.0602 797.0169 1 0.21580459 291.28726 422.9037 542.88904 795.9824 ,test/0012.jpg
0 0.39649317 210.8978 479.62457 315.47964 500.5656 0 0.2906919 206.81155 479.65164 414.9341 500.67685 0 0.12088855 233.18758 388.7583 274.53616 419.45154 0 0.102034725 300.06454 471.62485 490.4083 496.34067 0 0.10035088 304.17816 491.25156 409.3708 510.8414 0 0.09153141 190.65593 473.57532 496.32416 511.54016 0 0.07848475 207.17583 489.18204 310.15594 503.4233 0 0.0678943 303.86533 478.7559 401.29544 495.83884 1 0.9905295 293.9413 305.72733 873.71643 644.29895 1 0.9864217 194.58105 384.49725 482.56158 484.92792 1 0.9564946 229.1299 485.50244 534.535 801.95825 1 0.5997564 231.63889 351.50806 289.84476 399.2057 1 0.40070564 185.81628 390.399 289.06998 483.12982 1 0.31162077 233.80342 388.69327 274.5627 418.13187 1 0.2919525 244.41994 327.12085 511.7636 483.28003 1 0.2787196 385.87308 493.6358 503.12222 628.88214 1 0.20043813 200.9017 391.49878 277.42722 423.01562 1 0.19720896 273.49585 488.43787 564.1045 648.33325 1 0.19667365 488.9448 639.97284 547.70276 673.1878 1 0.16185506 257.0967 337.48145 535.39185 654.3626 1 0.1518735 304.1581 490.94476 409.41013 510.8708 1 0.14275089 450.20593 489.65576 560.2446 619.5437 1 0.13040103 414.65292 494.93292 477.8467 608.17914 1 0.08176382 491.31012 639.28015 546.0551 657.0133 1 0.07752465 449.51007 501.01056 491.5475 627.49664 1 0.07556921 422.3158 617.64484 512.5519 726.0069 1 0.07099346 300.06454 471.62485 490.4083 496.34067 1 0.0694354 407.01456 466.89896 485.49765 485.97018 1 0.06334865 235.73593 318.96594 787.01355 493.54742 1 0.05606759 384.15872 503.8659 423.3851 609.70636 1 0.055751756 209.77676 350.13828 289.8018 423.0508 1 0.05292001 202.43533 477.72327 421.46353 506.0279 1 0.051983777 362.63025 328.49466 611.037 648.6798 7 0.062019754 210.537 479.33093 317.5343 503.32306 ,test/0013.jpg
0 0.13134174 13.74155 272.4662 123.82054 339.8874 0 0.053961337 165.26314 155.23607 249.51851 278.2888 1 0.23115791 222.91734 239.87914 279.10968 283.2222 1 0.1339044 221.84288 221.03838 261.55746 249.5475 3 0.2504736 223.24387 239.1503 279.0536 283.3945 3 0.06967079 223.50722 221.13547 267.6698 252.68024 5 0.109532036 222.183 238.1802 279.1879 282.74643 7 0.99967813 9.081848 252.87543 834.5812 877.325 7 0.9781845 85.36902 121.5359 426.4948 316.51398 7 0.4366909 14.991257 134.69394 475.64563 697.3235 7 0.36775497 326.95914 208.69351 455.56345 313.47623 7 0.18098186 165.22179 153.67923 246.62346 277.53693 7 0.0756417 13.72197 179.99252 412.40552 391.69467 7 0.057850495 21.153969 197.76163 193.4748 380.98178 ,test/0014.jpg
0 0.07409308 159.39114 784.6711 295.45123 892.08966 7 0.99950767 300.2147 225.52286 789.2693 815.6172 ,test/0015.jpg
0 0.05268315 596.6334 358.57465 659.9094 422.14087 2 0.9988374 296.12054 376.82916 695.9706 755.3625 3 0.08190998 594.0768 356.59277 673.5156 423.09717 3 0.051772717 296.4715 375.41922 691.2459 754.4374 ,test/0016.jpg
0 0.45011514 77.47034 88.34143 948.0564 791.1593 1 0.08431516 76.24783 89.94034 952.23157 788.3833 5 0.5467967 75.12518 86.76904 946.98975 774.07025 7 0.06665883 75.11279 86.77902 952.39844 765.8429 ,test/0017.jpg
0 0.47913554 610.45404 360.66785 761.9472 492.9206 0 0.37477568 172.39722 164.02026 666.1737 395.59088 0 0.21518673 304.55255 239.39949 545.2366 339.789 0 0.14854415 459.46024 410.95886 722.4385 617.84094 0 0.11826931 447.01562 390.23926 922.1284 777.5547 0 0.11456417 518.24207 168.3771 616.1399 235.61978 0 0.10582358 483.19705 214.15125 599.7113 344.96008 0 0.105219364 161.44742 167.55978 969.3085 829.589 0 0.097792804 402.56693 191.93105 597.1008 314.05673 0 0.08786649 162.039 158.06412 736.82324 570.5532 0 0.081444584 364.61404 447.8366 718.9226 715.72125 0 0.05189865 206.49179 378.73932 722.83606 668.2907 5 0.053777292 464.76294 412.29865 720.57556 616.6628 6 0.98005575 157.88095 144.91403 966.8634 832.32544 6 0.34769443 163.48083 151.5201 766.2017 601.3263 6 0.17472707 177.08781 158.84186 668.6985 394.11682 6 0.073374316 415.83185 393.9834 901.1973 818.5845 7 0.17333777 517.84045 168.35742 615.5668 235.54504 7 0.07199428 459.46024 410.95886 722.4385 617.84094 ,test/0018.jpg
0 0.25927556 888.0548 476.99884 929.74695 507.29205 0 0.18993554 363.94324 834.661 488.90466 869.8523 0 0.17279576 357.731 822.1356 535.7554 1021.129 0 0.13302286 209.68848 800.256 264.91486 874.36646 0 0.107391916 202.22023 430.42426 301.98352 526.5073 0 0.0920993 688.46436 576.3839 750.7721 623.9392 0 0.08945074 553.174 612.6421 702.1296 664.864 0 0.08935352 362.46155 804.7719 511.4051 946.8953 1 0.9848075 1.2537804 619.4052 126.06766 749.75543 1 0.9768628 338.9451 410.51718 535.1632 671.5376 1 0.974801 205.7647 517.0512 328.74628 754.0534 1 0.9715361 743.6666 399.61307 947.87695 514.25146 1 0.9561973 356.6784 601.9508 558.78357 825.66016 1 0.9474623 702.19556 575.174 941.5182 669.61884 1 0.9117789 470.06372 257.40436 761.25354 642.7369 1 0.9076696 202.62358 429.05554 302.94653 528.26746 1 0.9056544 537.74255 617.87964 709.53076 778.1384 1 0.90240985 9.882992 589.1223 82.21005 645.203 1 0.8835749 141.53372 775.7407 344.08615 897.84094 1 0.85697186 517.2269 736.85297 684.64905 864.8238 1 0.8424628 739.37976 107.8396 978.95325 488.45496 1 0.83336693 371.39578 798.61536 492.92215 830.09265 1 0.8207908 688.1153 576.7876 949.58014 793.8572 1 0.7971685 738.4368 411.8703 945.65656 631.77594 1 0.7468039 671.4542 768.5556 928.598 927.92633 1 0.7089217 123.324745 697.5409 359.66098 911.874 1 0.701803 125.154465 642.64136 231.03273 796.3959 1 0.6745831 729.22125 570.9172 934.1053 619.0173 1 0.6462473 86.163124 539.7007 215.74173 642.0508 1 0.63466096 538.7376 697.2647 704.1724 791.3997 1 0.5583054 362.9001 804.12445 513.65814 929.32025 1 0.5447161 0.0 541.96375 218.22485 760.6941 1 0.5361672 866.0003 115.57849 980.57404 235.43228 1 0.5304003 744.38214 270.22293 934.16473 521.23004 1 0.50629735 1.3669739 466.85803 212.77089 619.77026 1 0.50172645 553.1188 607.15985 709.91943 665.5594 1 0.45514396 691.01324 775.50574 883.3122 840.5249 1 0.453189 123.81245 709.80914 337.93948 787.008 1 0.45279935 128.85431 655.3577 178.06857 723.2292 1 0.4349977 359.7069 792.497 532.73376 1023.9887 1 0.4342136 702.1686 256.2904 957.6017 814.03015 1 0.38464597 551.10565 582.88464 748.2338 656.7964 1 0.37884468 336.14313 462.35504 544.9378 943.18365 1 0.33711842 114.19887 628.7393 214.86922 745.50446 1 0.3154186 125.33197 489.7682 362.98685 943.0316 1 0.31361768 94.05905 789.19934 157.94379 841.677 1 0.288798 746.9336 464.48895 800.20044 517.7273 1 0.27807236 845.792 108.59404 983.0155 422.81293 1 0.27178514 199.60223 676.6977 337.86566 772.81 1 0.26742697 564.91907 300.3437 712.1802 459.70898 1 0.2670561 99.38466 733.14264 145.22241 788.8266 1 0.26089364 476.7034 595.22437 942.76294 848.79297 1 0.2597727 111.16279 649.6235 338.37796 799.3521 1 0.25132683 692.17163 574.4307 751.51355 625.0341 1 0.24509214 5.098873 614.60645 104.922104 664.886 1 0.24044153 155.61063 793.2268 225.34451 893.8054 1 0.24020441 828.402 575.79114 926.7987 622.23315 1 0.23978002 166.48544 628.5087 213.65143 716.9681 1 0.23142408 583.34375 695.22363 699.15027 764.8413 1 0.2046982 0.0 493.36505 311.6861 653.2292 1 0.19472753 912.40784 96.903625 928.7479 129.48517 1 0.1915455 1.6815643 436.27426 305.083 782.29456 1 0.18820201 363.13687 593.23645 542.46484 665.56213 1 0.18741503 467.12827 177.43933 712.4321 522.4613 1 0.1849269 250.80502 776.08746 302.108 877.7232 1 0.1776407 67.67754 582.35547 92.60612 620.562 1 0.17216414 735.2644 549.1336 934.504 604.8925 1 0.17064129 861.4235 104.95525 917.47076 173.4766 1 0.14838253 220.57368 730.77454 333.51764 769.63403 1 0.14170572 269.10822 758.11896 336.67102 864.6357 1 0.1411815 888.0548 476.99884 929.74695 507.29205 1 0.12892209 139.1393 784.6543 225.10728 801.9767 1 0.12546262 258.04623 433.18304 301.54123 525.8906 1 0.12439986 540.0489 572.0545 946.89276 734.23334 1 0.12269058 110.70673 624.3163 145.81438 735.53577 1 0.11527218 927.6631 443.4645 944.3932 490.7446 1 0.11281455 207.21365 789.6562 263.8999 876.1031 1 0.11110706 211.26595 728.6422 343.9074 873.3125 1 0.10962854 279.566 482.7684 299.3397 513.2809 1 0.10814987 292.77023 484.06265 354.96512 774.15247 1 0.10702674 181.3178 633.3992 211.58617 675.8231 1 0.103479095 112.47838 645.56854 137.55305 718.95734 1 0.10330301 887.91705 399.78513 945.8304 494.9844 1 0.098532535 318.33212 660.14777 354.64566 855.253 1 0.0982992 114.842445 539.557 286.42242 800.93225 1 0.094251946 34.646126 619.50244 208.48291 728.4868 1 0.082721636 540.0756 618.1642 821.252 820.8191 1 0.0777208 15.827126 606.3426 220.58179 684.05023 1 0.07661376 724.29456 568.5274 752.90955 623.07623 1 0.07305092 119.854004 744.3445 344.70758 813.6531 1 0.06865746 838.6217 399.79883 947.7041 504.83148 2 0.09349408 94.05905 789.19934 157.94379 841.677 3 0.093779705 357.19058 829.51984 535.70374 1003.387 5 0.7042443 138.47089 774.18726 352.2563 993.1094 5 0.109889545 358.38425 819.79364 534.0857 1021.36273 6 0.9983235 638.487 57.011917 854.9985 328.94446 6 0.9734364 473.89316 132.88316 707.27747 366.66364 6 0.37232628 464.16577 128.82208 755.1417 653.1012 6 0.27210882 459.01672 239.00607 714.10205 430.75974 6 0.115321 209.34697 797.1822 265.3957 871.3255 ,test/0019.jpg
0 0.7219886 439.6292 343.08435 648.1414 672.419 1 0.5278913 439.49188 344.00165 647.74664 669.9314 7 0.064105764 438.9688 343.11212 648.4738 669.98737 ,test/0020.jpg
0 0.91951805 375.0116 228.89029 632.7666 782.8578 1 0.15864865 378.38483 228.66055 633.30695 786.0613 ,test/0021.jpg
0 0.79930353 17.847107 431.77826 753.66 827.22015 0 0.20861754 938.6907 918.4374 1022.7997 1024.0 0 0.15923056 2.2769165 726.06696 858.97455 827.43634 1 0.4284461 21.889648 430.22534 727.6191 826.81055 6 0.08314944 938.6907 918.4374 1022.7997 1024.0 ,test/0022.jpg
3 0.99786335 305.21317 368.9591 749.4833 821.18066 5 0.44436264 569.3854 377.2721 741.5188 682.7826 5 0.15646735 303.7383 363.8802 747.6681 823.0749 ,test/0023.jpg
